"ID","code","indicator","year","amsterdam_code","naam"
"9283","NLSTR","Strikes in Netherlands","1929","10115","HASSELT"
"9284","NLSTR","Strikes in Netherlands","1929","","OVERIJSSEL"
"9285","NLSTR","Strikes in Netherlands","1929","10722","UTRECHT"
"9286","NLSTR","Strikes in Netherlands","1929","11044","ZAANDAM"
"9287","NLSTR","Strikes in Netherlands","1929","10976","DELFZIJL"
"9288","NLSTR","Strikes in Netherlands","1929","10182","MAASTRICHT"
"9289","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9290","NLSTR","Strikes in Netherlands","1929","10164","WASSENAAR"
"9291","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9292","NLSTR","Strikes in Netherlands","1929","11298","EINDHOVEN"
"9293","NLSTR","Strikes in Netherlands","1929","10050","LEKKERKERK"
"9294","NLSTR","Strikes in Netherlands","1929","","PEKELA OUDE"
"9295","NLSTR","Strikes in Netherlands","1929","11313","ROERMOND"
"9296","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9297","NLSTR","Strikes in Netherlands","1929","10225","OIRSCHOT"
"9298","NLSTR","Strikes in Netherlands","1929","","OEDENRODE"
"9299","NLSTR","Strikes in Netherlands","1929","","HENGELO"
"9300","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9301","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9302","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9303","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9304","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9305","NLSTR","Strikes in Netherlands","1929","10227","HILLEGERSBERG"
"9306","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9307","NLSTR","Strikes in Netherlands","1929","10923","WINKEL"
"9308","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9309","NLSTR","Strikes in Netherlands","1929","","DEN HAAG"
"9310","NLSTR","Strikes in Netherlands","1929","10453","WINSCHOTEN"
"9311","NLSTR","Strikes in Netherlands","1929","11044","ZAANDAM"
"9312","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9313","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9314","NLSTR","Strikes in Netherlands","1929","11157","DORDRECHT"
"9315","NLSTR","Strikes in Netherlands","1929","11053","ALMELO"
"9316","NLSTR","Strikes in Netherlands","1929","","HENGELO"
"9317","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9318","NLSTR","Strikes in Netherlands","1929","11039","DIEMEN"
"9319","NLSTR","Strikes in Netherlands","1929","","DEN HAAG"
"9320","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9321","NLSTR","Strikes in Netherlands","1929","11044","ZAANDAM"
"9322","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9323","NLSTR","Strikes in Netherlands","1929","10622","EELDE"
"9324","NLSTR","Strikes in Netherlands","1929","10270","VLISSINGEN"
"9325","NLSTR","Strikes in Netherlands","1929","11285","HILVERSUM"
"9326","NLSTR","Strikes in Netherlands","1929","10722","UTRECHT"
"9327","NLSTR","Strikes in Netherlands","1929","10302","GOUDA"
"9328","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9329","NLSTR","Strikes in Netherlands","1929","10527","ALKMAAR"
"9330","NLSTR","Strikes in Netherlands","1929","10122","MIDDELBURG"
"9331","NLSTR","Strikes in Netherlands","1929","","LIMBURG"
"9332","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9333","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9334","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9335","NLSTR","Strikes in Netherlands","1929","10834","OSS"
"9336","NLSTR","Strikes in Netherlands","1929","11053","ALMELO"
"9337","NLSTR","Strikes in Netherlands","1929","10953","HOOGKERK"
"9338","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9339","NLSTR","Strikes in Netherlands","1929","11134","NOORDWIJKERHOUT"
"9340","NLSTR","Strikes in Netherlands","1929","10254","ZUTPHEN"
"9341","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9342","NLSTR","Strikes in Netherlands","1929","10858","OLDEMARKT"
"9343","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9344","NLSTR","Strikes in Netherlands","1929","11230","SITTARD"
"9345","NLSTR","Strikes in Netherlands","1929","","OOSTWOLD"
"9346","NLSTR","Strikes in Netherlands","1929","11037","BERGEN OP ZOOM"
"9347","NLSTR","Strikes in Netherlands","1929","11298","EINDHOVEN"
"9348","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9349","NLSTR","Strikes in Netherlands","1929","11405","SAS VAN GENT"
"9350","NLSTR","Strikes in Netherlands","1929","","IJMUIDEN"
"9351","NLSTR","Strikes in Netherlands","1929","","SLUISKIL"
"9352","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9353","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9354","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9355","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9356","NLSTR","Strikes in Netherlands","1929","","ONBEKEND"
"9357","NLSTR","Strikes in Netherlands","1929","11044","ZAANDAM"
"9358","NLSTR","Strikes in Netherlands","1929","11209","NIJMEGEN"
"9359","NLSTR","Strikes in Netherlands","1929","","ZUID-HOLLAND"
"9360","NLSTR","Strikes in Netherlands","1929","","DEN HAAG"
"9361","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9362","NLSTR","Strikes in Netherlands","1929","10722","UTRECHT"
"9363","NLSTR","Strikes in Netherlands","1929","10811","VLAARDINGEN"
"9364","NLSTR","Strikes in Netherlands","1929","10345","ROTTERDAM"
"9365","NLSTR","Strikes in Netherlands","1929","11150","AMSTERDAM"
"9366","NLSTR","Strikes in Netherlands","1929","10722","UTRECHT"
"9367","NLSTR","Strikes in Netherlands","1930","","JIPSINGHUIZEN"
"9368","NLSTR","Strikes in Netherlands","1930","11053","ALMELO"
"9369","NLSTR","Strikes in Netherlands","1930","10680","HEERENVEEN"
"9370","NLSTR","Strikes in Netherlands","1930","11170","HUIZEN"
"9371","NLSTR","Strikes in Netherlands","1930","10899","DEVENTER"
"9371","NLSTR","Strikes in Netherlands","1930","","HENGELO"
"9372","NLSTR","Strikes in Netherlands","1930","10345","ROTTERDAM"
"9372","NLSTR","Strikes in Netherlands","1930","11260","SCHIEDAM"
"9373","NLSTR","Strikes in Netherlands","1930","10675","ZWAMMERDAM"
"9374","NLSTR","Strikes in Netherlands","1930","11023","TERMUNTEN"
"9375","NLSTR","Strikes in Netherlands","1930","10899","DEVENTER"
"9376","NLSTR","Strikes in Netherlands","1930","10357","HAARLEM"
"9377","NLSTR","Strikes in Netherlands","1930","10880","MAASSLUIS"
"9378","NLSTR","Strikes in Netherlands","1930","11150","AMSTERDAM"
"9379","NLSTR","Strikes in Netherlands","1930","11133","RIJSWIJK"
"9380","NLSTR","Strikes in Netherlands","1930","","BLERICK"
"9380","NLSTR","Strikes in Netherlands","1930","11333","TEGELEN"
"9381","NLSTR","Strikes in Netherlands","1930","11150","AMSTERDAM"
"9382","NLSTR","Strikes in Netherlands","1930","11150","AMSTERDAM"
"9383","NLSTR","Strikes in Netherlands","1931","10722","UTRECHT"
"9384","NLSTR","Strikes in Netherlands","1931","10795","ARNHEM"
"9385","NLSTR","Strikes in Netherlands","1931","10364","ENSCHEDE"
"9386","NLSTR","Strikes in Netherlands","1931","10850","BLOEMENDAAL"
"9387","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9388","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9389","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9390","NLSTR","Strikes in Netherlands","1932","10254","ZUTPHEN"
"9391","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9392","NLSTR","Strikes in Netherlands","1932","10927","BORN"
"9392","NLSTR","Strikes in Netherlands","1932","10954","ROOSTEREN"
"9393","NLSTR","Strikes in Netherlands","1932","11228","LEEUWARDEN"
"9394","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9395","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9396","NLSTR","Strikes in Netherlands","1932","","ENTER"
"9397","NLSTR","Strikes in Netherlands","1932","10676","WIERDEN"
"9398","NLSTR","Strikes in Netherlands","1932","11298","EINDHOVEN"
"9399","NLSTR","Strikes in Netherlands","1948","10938","ZEVENAAR"
"9400","NLSTR","Strikes in Netherlands","1948","10743","EDE"
"9401","NLSTR","Strikes in Netherlands","1948","","HENGELO"
"9402","NLSTR","Strikes in Netherlands","1948","11010","WAGENINGEN"
"9403","NLSTR","Strikes in Netherlands","1948","","DEN HAAG"
"9404","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9405","NLSTR","Strikes in Netherlands","1933","","DEN HAAG"
"9406","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9407","NLSTR","Strikes in Netherlands","1933","10239","WIERINGERMEER"
"9408","NLSTR","Strikes in Netherlands","1933","","LIER, DE"
"9409","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9410","NLSTR","Strikes in Netherlands","1933","11075","APELDOORN"
"9411","NLSTR","Strikes in Netherlands","1934","10327","DOESBURG"
"9412","NLSTR","Strikes in Netherlands","1934","10345","ROTTERDAM"
"9413","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9414","NLSTR","Strikes in Netherlands","1934","10426","GRONINGEN"
"9415","NLSTR","Strikes in Netherlands","1934","10948","AMERSFOORT"
"9416","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9417","NLSTR","Strikes in Netherlands","1931","10899","DEVENTER"
"9418","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9419","NLSTR","Strikes in Netherlands","1931","10522","ASSEN"
"9420","NLSTR","Strikes in Netherlands","1931","10364","ENSCHEDE"
"9421","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9422","NLSTR","Strikes in Netherlands","1931","10345","ROTTERDAM"
"9423","NLSTR","Strikes in Netherlands","1931","","ONBEKEND"
"9424","NLSTR","Strikes in Netherlands","1931","","ONBEKEND"
"9425","NLSTR","Strikes in Netherlands","1931","","ONBEKEND"
"9426","NLSTR","Strikes in Netherlands","1931","11044","ZAANDAM"
"9427","NLSTR","Strikes in Netherlands","1933","10364","ENSCHEDE"
"9428","NLSTR","Strikes in Netherlands","1933","11053","ALMELO"
"9429","NLSTR","Strikes in Netherlands","1933","","ZUID-HOLLAND"
"9430","NLSTR","Strikes in Netherlands","1933","10345","ROTTERDAM"
"9431","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9432","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9433","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9434","NLSTR","Strikes in Netherlands","1933","","IJMUIDEN"
"9435","NLSTR","Strikes in Netherlands","1933","10345","ROTTERDAM"
"9436","NLSTR","Strikes in Netherlands","1931","10182","MAASTRICHT"
"9437","NLSTR","Strikes in Netherlands","1931","11053","ALMELO"
"9438","NLSTR","Strikes in Netherlands","1931","11133","RIJSWIJK"
"9439","NLSTR","Strikes in Netherlands","1931","10722","UTRECHT"
"9440","NLSTR","Strikes in Netherlands","1931","","DEN HAAG"
"9441","NLSTR","Strikes in Netherlands","1931","","ONBEKEND"
"9442","NLSTR","Strikes in Netherlands","1931","","ONBEKEND"
"9443","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9444","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9445","NLSTR","Strikes in Netherlands","1931","","DEN HAAG"
"9446","NLSTR","Strikes in Netherlands","1931","","BUITENPOST"
"9446","NLSTR","Strikes in Netherlands","1931","","VISVLIET"
"9447","NLSTR","Strikes in Netherlands","1931","","DEN HAAG"
"9448","NLSTR","Strikes in Netherlands","1931","11379","MIJDRECHT"
"9449","NLSTR","Strikes in Netherlands","1931","","WEITEMANSLAND"
"9450","NLSTR","Strikes in Netherlands","1931","10910","ZANDVOORT"
"9451","NLSTR","Strikes in Netherlands","1931","10364","ENSCHEDE"
"9452","NLSTR","Strikes in Netherlands","1931","11285","HILVERSUM"
"9453","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9454","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9455","NLSTR","Strikes in Netherlands","1931","10357","HAARLEM"
"9456","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9457","NLSTR","Strikes in Netherlands","1931","11150","AMSTERDAM"
"9457","NLSTR","Strikes in Netherlands","1931","10899","DEVENTER"
"9457","NLSTR","Strikes in Netherlands","1931","10120","MOORDRECHT"
"9457","NLSTR","Strikes in Netherlands","1931","10345","ROTTERDAM"
"9458","NLSTR","Strikes in Netherlands","1931","11119","WINTERSWIJK"
"9459","NLSTR","Strikes in Netherlands","1933","10345","ROTTERDAM"
"9460","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9461","NLSTR","Strikes in Netherlands","1933","10558","STRIJEN"
"9462","NLSTR","Strikes in Netherlands","1933","10942","GORINCHEM"
"9463","NLSTR","Strikes in Netherlands","1933","10396","DOETINCHEM"
"9464","NLSTR","Strikes in Netherlands","1933","10272","BEVERWIJK"
"9465","NLSTR","Strikes in Netherlands","1933","10342","CULEMBORG"
"9466","NLSTR","Strikes in Netherlands","1933","10795","ARNHEM"
"9467","NLSTR","Strikes in Netherlands","1933","","DEN HAAG"
"9468","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9469","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9470","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9471","NLSTR","Strikes in Netherlands","1933","10702","LEIDEN"
"9472","NLSTR","Strikes in Netherlands","1934","","ONBEKEND"
"9473","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9474","NLSTR","Strikes in Netherlands","1932","","WEZUP"
"9475","NLSTR","Strikes in Netherlands","1932","","DEN HAAG"
"9476","NLSTR","Strikes in Netherlands","1932","","HARKSTEDE"
"9476","NLSTR","Strikes in Netherlands","1932","11249","VLAGTWEDDE"
"9476","NLSTR","Strikes in Netherlands","1932","","GARMERWOLDE"
"9476","NLSTR","Strikes in Netherlands","1932","","SIDDEBUREN"
"9477","NLSTR","Strikes in Netherlands","1932","10648","WORMER"
"9478","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9479","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9480","NLSTR","Strikes in Netherlands","1932","","WEITEMANSLAND"
"9481","NLSTR","Strikes in Netherlands","1932","11150","AMSTERDAM"
"9482","NLSTR","Strikes in Netherlands","1932","10795","ARNHEM"
"9483","NLSTR","Strikes in Netherlands","1932","","DEN HAAG"
"9484","NLSTR","Strikes in Netherlands","1933","11150","AMSTERDAM"
"9485","NLSTR","Strikes in Netherlands","1933","","SILVOLDE"
"9486","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9487","NLSTR","Strikes in Netherlands","1934","11157","DORDRECHT"
"9488","NLSTR","Strikes in Netherlands","1934","11209","NIJMEGEN"
"9489","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9490","NLSTR","Strikes in Netherlands","1934","10795","ARNHEM"
"9491","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9492","NLSTR","Strikes in Netherlands","1934","10364","ENSCHEDE"
"9493","NLSTR","Strikes in Netherlands","1934","10357","HAARLEM"
"9494","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9495","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9496","NLSTR","Strikes in Netherlands","1934","11150","AMSTERDAM"
"9497","NLSTR","Strikes in Netherlands","1934","11320","ODOORN"
"9498","NLSTR","Strikes in Netherlands","1938","","NOORDWOLDE"
"9499","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9500","NLSTR","Strikes in Netherlands","1938","11411","BAARN"
"9500","NLSTR","Strikes in Netherlands","1938","11285","HILVERSUM"
"9501","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9502","NLSTR","Strikes in Netherlands","1938","","DEN HAAG"
"9503","NLSTR","Strikes in Netherlands","1940","","LANDELIJK"
"9504","NLSTR","Strikes in Netherlands","1940","10673","HATTEM"
"9505","NLSTR","Strikes in Netherlands","1940","11222","VENRAY"
"9506","NLSTR","Strikes in Netherlands","1940","","LIMBURG"
"9507","NLSTR","Strikes in Netherlands","1940","10104","NUTH"
"9508","NLSTR","Strikes in Netherlands","1935","10792","TILBURG"
"9509","NLSTR","Strikes in Netherlands","1935","11285","HILVERSUM"
"9510","NLSTR","Strikes in Netherlands","1935","","HENGELO"
"9511","NLSTR","Strikes in Netherlands","1935","10425","BEDUM"
"9512","NLSTR","Strikes in Netherlands","1935","11150","AMSTERDAM"
"9513","NLSTR","Strikes in Netherlands","1935","10345","ROTTERDAM"
"9514","NLSTR","Strikes in Netherlands","1935","10743","EDE"
"9515","NLSTR","Strikes in Netherlands","1935","11150","AMSTERDAM"
"9516","NLSTR","Strikes in Netherlands","1935","10357","HAARLEM"
"9517","NLSTR","Strikes in Netherlands","1935","10722","UTRECHT"
"9518","NLSTR","Strikes in Netherlands","1935","","DEN HAAG"
"9519","NLSTR","Strikes in Netherlands","1935","10357","HAARLEM"
"9520","NLSTR","Strikes in Netherlands","1938","","ONBEKEND"
"9521","NLSTR","Strikes in Netherlands","1938","","IJMUIDEN"
"9522","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9523","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9524","NLSTR","Strikes in Netherlands","1938","10364","ENSCHEDE"
"9525","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9526","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9527","NLSTR","Strikes in Netherlands","1938","10446","NIJKERK"
"9528","NLSTR","Strikes in Netherlands","1938","11166","LOSSER"
"9529","NLSTR","Strikes in Netherlands","1938","11150","AMSTERDAM"
"9530","NLSTR","Strikes in Netherlands","1938","11157","DORDRECHT"
"9531","NLSTR","Strikes in Netherlands","1938","10361","WORMERVEER"
"9532","NLSTR","Strikes in Netherlands","1935","10357","HAARLEM"
"9533","NLSTR","Strikes in Netherlands","1935","","FRIESLAND"
"9534","NLSTR","Strikes in Netherlands","1935","","DEN HAAG"
"9535","NLSTR","Strikes in Netherlands","1935","10345","ROTTERDAM"
"9535","NLSTR","Strikes in Netherlands","1935","","LANDELIJK"
"9536","NLSTR","Strikes in Netherlands","1935","10374","JUTPHAAS"
"9537","NLSTR","Strikes in Netherlands","1935","11150","AMSTERDAM"
"9538","NLSTR","Strikes in Netherlands","1935","11253","STADSKANAAL"
"9539","NLSTR","Strikes in Netherlands","1935","","DEN HAAG"
"9540","NLSTR","Strikes in Netherlands","1935","10182","MAASTRICHT"
"9541","NLSTR","Strikes in Netherlands","1935","","BENNEKOM"
"9542","NLSTR","Strikes in Netherlands","1935","10364","ENSCHEDE"
"9543","NLSTR","Strikes in Netherlands","1977","11053","ALMELO"
"9543","NLSTR","Strikes in Netherlands","1977","10799","AMSTELVEEN"
"9543","NLSTR","Strikes in Netherlands","1977","11150","AMSTERDAM"
"9543","NLSTR","Strikes in Netherlands","1977","11075","APELDOORN"
"9543","NLSTR","Strikes in Netherlands","1977","10795","ARNHEM"
"9543","NLSTR","Strikes in Netherlands","1977","10442","BEST"
"9543","NLSTR","Strikes in Netherlands","1977","10928","DELFT"
"9543","NLSTR","Strikes in Netherlands","1977","10976","DELFZIJL"
"9543","NLSTR","Strikes in Netherlands","1977","","DEN HAAG"
"9543","NLSTR","Strikes in Netherlands","1977","10396","DOETINCHEM"
"9543","NLSTR","Strikes in Netherlands","1977","11157","DORDRECHT"
"9543","NLSTR","Strikes in Netherlands","1977","10364","ENSCHEDE"
"9543","NLSTR","Strikes in Netherlands","1977","10674","GOES"
"9543","NLSTR","Strikes in Netherlands","1977","10302","GOUDA"
"9543","NLSTR","Strikes in Netherlands","1977","10702","LEIDEN"
"9543","NLSTR","Strikes in Netherlands","1977","10058","LEIDERDORP"
"9543","NLSTR","Strikes in Netherlands","1977","11110","LELYSTAD"
"9543","NLSTR","Strikes in Netherlands","1977","10880","MAASSLUIS"
"9543","NLSTR","Strikes in Netherlands","1977","11209","NIJMEGEN"
"9543","NLSTR","Strikes in Netherlands","1977","10834","OSS"
"9543","NLSTR","Strikes in Netherlands","1977","11066","PURMEREND"
"9543","NLSTR","Strikes in Netherlands","1977","10646","RIDDERKERK"
"9543","NLSTR","Strikes in Netherlands","1977","10345","ROTTERDAM"
"9543","NLSTR","Strikes in Netherlands","1977","11314","ROZENBURG"
"9543","NLSTR","Strikes in Netherlands","1977","11260","SCHIEDAM"
"9543","NLSTR","Strikes in Netherlands","1977","10027","TIEL"
"9543","NLSTR","Strikes in Netherlands","1977","10792","TILBURG"
